IdExecMin,StrategyExec,App,AppFramework,AppTpFramework,DeviceConfig,SuiteTestCaseName,QttEventsMapping,Successful,TotalTime,QttExec,QttEventsExec,QttEventsExecSuccessful,QttEventsExecUnSuccessful,PercentageEventSuccessful,TotalTimeEventsSuccessful
2611,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,78270.5703125,1,7,7,0,100,69392.6328125
2616,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,43798.328125,1,7,7,0,100,34005.875
2623,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,50240.4609375,1,7,4,0,57.142857142857146,3087.0703125
2628,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,48821.4921875,1,7,7,0,100,40105.6875
2633,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,47372.2265625,1,7,4,0,57.142857142857146,2773.84375
2638,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,46387.265625,1,7,4,0,57.142857142857146,2612.7421875
2643,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,47334.15625,1,7,0,0,0,0
2645,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F1,7,0,11966.6015625,1,2,1,1,14.285714285714286,8946.46875
2646,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F1,7,0,146935.875,1,2,1,1,14.285714285714286,143908.6953125
2647,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F1,7,0,0,1,1,0,1,0,0
2648,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F1,7,0,0,1,1,0,1,0,0
2649,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F1,7,0,12381.515625,1,2,1,1,14.285714285714286,9360.984375
2650,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F1,7,0,14545.71875,1,2,1,1,14.285714285714286,11525.515625
2651,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F1,7,0,12814.796875,1,2,1,1,14.285714285714286,9796.2421875
2652,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F1,7,0,12595.8515625,1,2,1,1,14.285714285714286,9576
2653,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2654,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2655,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2656,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2657,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2658,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2659,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2660,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2661,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,78311.15625,1,7,7,0,100,58146.71875
2664,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,635641.984375,1,7,7,0,100,616071.671875
2667,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,91979.2421875,1,7,7,0,100,65591.6796875
2670,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,78606.2421875,1,7,7,0,100,58235.078125
2673,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,83713.7109375,1,7,7,0,100,62211.3984375
2676,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,76236.1875,1,7,7,0,100,57158.1953125
2679,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,79296.703125,1,7,7,0,100,58664.9609375
2682,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,80376.671875,1,7,4,0,57.142857142857146,16616.2421875
2685,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F2,5,0,0,1,1,0,1,0,0
2686,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F2,5,0,0,1,1,0,1,0,0
2687,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F2,5,0,0,1,1,0,1,0,0
2688,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F2,5,0,0,1,1,0,1,0,0
2689,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F2,5,0,0,1,1,0,1,0,0
2690,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F2,5,0,0,1,1,0,1,0,0
2691,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F2,5,0,0,1,1,0,1,0,0
2692,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F2,5,0,0,1,1,0,1,0,0
2693,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F2,5,1,21837.3125,1,5,5,0,100,13196.65625
2698,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F2,5,1,47606.75,1,5,5,0,100,38640.3359375
2703,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F2,5,1,22724.515625,1,5,5,0,100,14001.3515625
2708,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F2,5,1,21973.9296875,1,5,4,0,80,2384.578125
2713,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F2,5,1,22933.484375,1,5,5,0,100,14279.921875
2718,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F2,5,1,21655.3984375,1,5,4,0,80,2588.421875
2723,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F2,5,1,21987.265625,1,5,4,0,80,2829.1953125
2728,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F2,5,1,21836.8671875,1,5,0,0,0,0
2733,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F2,5,1,22789.9375,1,5,5,0,100,14244.0625
2738,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F2,5,1,52907.46875,1,5,5,0,100,44272.015625
2743,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F2,5,1,22679.7265625,1,5,5,0,100,14158.984375
2748,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F2,5,1,22653.7734375,1,5,4,0,80,2553.9375
2753,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F2,5,1,23043.671875,1,5,5,0,100,14569.7734375
2758,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F2,5,1,22834,1,5,4,0,80,2291.546875
2763,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F2,5,1,23211.453125,1,5,4,0,80,2903.6171875
2768,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F2,5,1,22839.34375,1,5,0,0,0,0
2772,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F2,5,0,12830.7578125,1,2,1,1,20,9805.0078125
2773,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F2,5,0,167085.4609375,1,2,1,1,20,164065.3515625
2774,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F2,5,0,0,1,1,0,1,0,0
2775,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F2,5,0,12762.21875,1,2,1,1,20,9744.0625
2776,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F2,5,0,12542.40625,1,2,1,1,20,9516.921875
2777,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F2,5,0,12836.0078125,1,2,1,1,20,9819.203125
2778,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F2,5,0,12457.6640625,1,2,1,1,20,9439.0625
2779,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F2,5,0,13687.2734375,1,2,1,1,20,10666.8671875
2780,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F2,5,0,0,1,1,0,1,0,0
2781,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F2,5,0,0,1,1,0,1,0,0
2782,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F2,5,0,0,1,1,0,1,0,0
2784,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F2,5,0,0,1,1,0,1,0,0
2785,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F2,5,0,0,1,1,0,1,0,0
2786,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F2,5,0,0,1,1,0,1,0,0
2787,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F2,5,0,0,1,1,0,1,0,0
2788,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F2,5,0,0,1,1,0,1,0,0
2789,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F2,5,1,43881.0859375,1,5,5,0,100,29200.2265625
2792,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F2,5,1,464260.265625,1,5,5,0,100,448482.4921875
2795,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F2,5,1,96830.8125,1,5,5,0,100,69280.875
2798,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F2,5,1,43869.015625,1,5,5,0,100,29098.8203125
2801,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F2,5,1,45287.1171875,1,5,5,0,100,29497.2734375
2804,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F2,5,1,45049.2265625,1,5,5,0,100,29321.2578125
2807,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F2,5,1,44765.078125,1,5,5,0,100,29336.7734375
2810,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F2,5,1,45351.328125,1,5,4,0,80,16902.671875
2813,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2814,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2815,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2816,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2817,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2818,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2819,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2820,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2821,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,10856.7265625,1,4,4,0,100,3168.765625
2826,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,71974.1796875,1,4,4,0,100,62343.1953125
2831,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,10728.8359375,1,4,4,0,100,2890.9921875
2836,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,9995.1484375,1,4,4,0,100,2216.1875
2841,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,10190.9921875,1,4,4,0,100,2357.5859375
2846,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,10094.8359375,1,4,4,0,100,2502.328125
2851,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,10387.8671875,1,4,4,0,100,2615.2578125
2856,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,10838.9921875,1,4,0,0,0,0
2861,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,9868.328125,1,4,4,0,100,2251.1640625
2866,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,57945.6640625,1,4,4,0,100,49397.140625
2871,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,10346.71875,1,4,4,0,100,2724.375
2876,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,9985.1484375,1,4,4,0,100,2299.75
2881,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,10153.625,1,4,4,0,100,2539.8203125
2886,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,10161.9609375,1,4,4,0,100,2434.9609375
2891,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,10172.171875,1,4,4,0,100,2357.2109375
2896,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,0,8208.609375,1,4,0,1,0,0
2901,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,12715.953125,1,2,1,1,25,9689.0625
2902,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,169139.875,1,2,1,1,25,166119.0390625
2903,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,0,1,1,0,1,0,0
2904,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,13409.640625,1,2,1,1,25,10389.96875
2905,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,12382.0859375,1,2,1,1,25,9358.6796875
2906,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,13198.7734375,1,2,1,1,25,10178.6796875
2907,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,12479.515625,1,2,1,1,25,9458.7265625
2908,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,13405.609375,1,2,1,1,25,10378.6484375
2909,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2914,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2919,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2920,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2923,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2928,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2933,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2938,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2943,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,29226.9453125,1,4,4,0,100,16649.15625
2946,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,380699.6875,1,4,4,0,100,366975.0234375
2949,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,30057.2421875,1,4,4,0,100,16673.1171875
2952,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,29299.7890625,1,4,4,0,100,16647.359375
2955,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,28435.4453125,1,4,4,0,100,15893.21875
2958,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,28470.1953125,1,4,4,0,100,16081.53125
2961,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,28543.96875,1,4,4,0,100,16167.8125
2964,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,29407.1953125,1,4,4,0,100,16214.078125
2967,CombinedExpressionsInOrder,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F3,5,1,46228.3984375,1,5,5,0,100,35355.7265625
2968,CombinedExpressionsMultiLocator,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F3,5,1,166808.6640625,1,5,5,0,100,156192.0078125
2969,IndividualExpressionAbsolutePath,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F3,5,0,0,1,1,0,1,0,0
2970,IndividualExpressionAncestorAttributes,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F3,5,1,45329.8515625,1,5,5,0,100,34455.90625
2971,IndividualExpressionAncestorIndex,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F3,5,0,0,1,1,0,1,0,0
2972,IndividualExpressionCrossPlatform,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F3,5,1,46008.015625,1,5,5,0,100,34814.7421875
2973,IndividualExpressionElementType,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F3,5,0,27009.90625,1,3,2,1,40,22482.2265625
2974,IndividualExpressionIdentifyAttributes,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F3,5,0,6277.484375,1,2,1,1,20,4149.09375
2975,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,155142.3125,1,7,4,0,57.142857142857146,26851.3828125
2976,CombinedExpressionsMultiLocator,MovieApp,ReactNative,"Native Cross-Platform",IOS9-3-iPad,F1,4,1,412273.0625,1,4,4,0,100,387288.484375
2977,CombinedExpressionsMultiLocator,Tasky,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F2,2,1,70448.859375,1,2,2,0,100,65879.5
